id,floor,roomname,loc1,loc2,loceam,log_user,hostname,serial_number,processor,windows_version,windows_display_version,windows_install_date,manufacturer,model,total_ram,num_ram_slots,ram_per_slot,ram_speed,ram_type,ip_address,mac_address,office_name,office_version,citrix_name,citrix_version,status,taskfor,total_hdd_capacity,drive_types,timestamp
464,11F,Pod,POD_04,D,,epmax_admin,MLASHP00561,DPH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/25/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.168,A4BB.6D97.4134,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),10/14/2025 5:08
465,11F,Pod,POD_03,E,,epmax_admin,MLASHP00613,J25JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/25/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.146,C025.A591.450D,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/14/2025 5:09
466,11F,Pod,POD_03,D,,epmax_admin,MLASHP00612,1WSQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/25/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.81,A4BB.6D96.F07D,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),10/14/2025 5:09
467,11F,Pod,POD_03,F,,epmax_admin,MLASHP00640,2WSQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/25/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.174,A4BB.6D97.059C,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),10/14/2025 5:22
468,11F,Pod,POD_04,E,,epmax_admin,MLASHP00282,JWSQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 10 Enterprise,22H2,6/7/2024,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.178,A4BB.6D97.501B,Microsoft Office 2016/2019/365,16,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),10/14/2025 5:32
469,11F,Pod,POD_35,D,,a.acosta,MLASHP00358,8CC1112GLQ,Intel(R) Core(TM) i5-10600 CPU @ 3.30GHz,Microsoft Windows 10 Enterprise,22H2,8/4/2024,HP,HP EliteDesk 800 G6 Desktop Mini PC,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.136,6C02.E09B.534F,Not found,Not found,Not found,Not found,ACTIVE,RAM As Is,465.76 GB,SSD (WDC WD5000LPSX-60A6WT0),10/20/2025 13:15
470,11F,Pod,POD_05,A,,m.hamto,MLASHP00625,77NWKJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.202,C025.A585.B243,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/29/2025 1:08
471,11F,Pod,POD_05,D,,epmax_admin,MLASHP00627,CCTQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.229,A4BB.6D96.E8C4,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),10/29/2025 1:10
472,11F,Pod,POD_05,B,,m.hamto,MLASHP00624,F55JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.198,C025.A58A.63C5,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/29/2025 1:10
473,11F,Pod,POD_05,F,,a.bolda,MLASHP00626,8CC0460663,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.82,F80D.AC1C.EE85,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/29/2025 1:10
474,11F,Pod,POD_05,C,,epmax_admin,MLASHP00629,4Z4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.44,C025.A58A.683E,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/29/2025 1:12
475,11F,Pod,POD_05,G,,Administrator,MLASHP00625,305JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,25H2,9/26/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.78,C025.A58A.677A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (ST500LM034-2GH17A),10/29/2025 1:12
476,11F,Pod,POD_04,C,,a.bolda,MLASHP00615,FCN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.155,C025.A5CA.EEA5,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),10/29/2025 1:20
477,11F,Pod,POD_04,D,,a.bolda,MLASHP00561,DPH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/25/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.168,A4BB.6D97.4134,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),10/29/2025 1:21
478,11F,Pod,POD_04,E,,Administrator,MLASHP00675,JWSQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/28/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.178,A4BB.6D97.501B,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),10/29/2025 1:22
479,11F,Pod,POD_04,G,,a.bolda,MLASHP00614,D1N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.165,C025.A5C9.A1CF,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),10/29/2025 1:24
480,11F,Pod,POD_04,A,,a.bolda,MLASHP00616,BR4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.186,C025.A591.46AB,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/29/2025 1:25
481,11F,Pod,POD_04,B,,a.bolda,MLASHP560,H1J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.139,A4BB.6D97.A0F9,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (NVMe CL4-3D256-Q11 NV),10/29/2025 1:25
482,11F,Pod,POD_04,F,,a.bolda,MLASHP00617,65K2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,9/26/2025,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.118,A4BB.6D80.7A6F,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/29/2025 1:29
483,11F,Pod,POD_05,E,,Administrator,MLASHP00676,59TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/29/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.93.82,A4BB.6D97.4847,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),10/29/2025 1:38
484,11F,Pod,POD_07,G,,m.hamto,MLASHP00677,47N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,25H2,10/29/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.154,C025.A5C7.9036,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),10/30/2025 1:31
485,11F,Pod,POD_38,C,,a.bolda,MLASHP00682,4QH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/28/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.103,A4BB.6D96.E9C9,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),10/30/2025 1:33
486,11F,Pod,POD_07,A,,m.hamto,MLASHP00024,CKK2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,10/29/2025,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.214,A4BB.6D80.6A34,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/30/2025 1:34
487,11F,Pod,POD_07,B,,m.hamto,MLASHP00512,H7MY3N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/29/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.112,A4BB.6D97.A058,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),10/30/2025 1:35
488,11F,Pod,POD_38,A,,Administrator,MLASHP00681,3XH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/28/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.95.41,A4BB.6D97.6F5A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),10/30/2025 1:34
489,11F,Pod,POD_07,C,,m.hamto,MLASHP00538,9YH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/28/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.170,A4BB.6D97.82A3,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (NVMe CL4-3D256-Q11 NV),10/30/2025 1:36
490,11F,Pod,POD_07,D,,m.hamto,MLASHP00679,CB4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,25H2,10/29/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.102,C025.A591.43C0,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/30/2025 1:36
491,11F,Pod,POD_38,G,,epmax_admin,MLASHP00230,9WH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/28/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.94.153,A4BB.6D97.4217,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),10/30/2025 1:36
492,11F,Pod,POD_07,F,,m.hamto,MLASHP00026,8DK2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,10/29/2025,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.166,A4BB.6D80.67D8,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/30/2025 1:37
493,11F,Pod,POD_38,F,,a.bolda,MLASHP00381,9BN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/10/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.211,C025.A5C7.902E,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),10/30/2025 1:40
494,11F,Pod,POD_38,E,,Administrator,MLASHP00683,HD4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/28/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.87,C025.A591.4336,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/30/2025 1:42
495,11F,Pod,POD_08,A,,a.bolda,MLASHP00586,2UA5451QPX,Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Hewlett-Packard,HP EliteDesk 800 G1 DM,16.00 GB,2,8.00 GB > 8.00 GB,1600 MHz,DDR3,10.16.93.50,ECB1.D74B.D81E,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (HGST HTS725050A7E630),10/30/2025 1:47
496,11F,Pod,POD_08,B,,a.bolda,MLASHP00584,8FN3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.95.19,C025.A5C9.A33A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),10/30/2025 1:50
497,11F,Pod,POD_08,C,,a.bolda,MLASHP00589,5V3JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.238,C025.A591.41D0,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),10/30/2025 1:52
498,11F,Pod,POD_08,D,,a.bolda,MLASHP00585,GRS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.94.91,C025.A5C8.6954,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),10/30/2025 1:54
499,11F,Pod,POD_08,E,,a.bolda,MLASHP00109,12TSNJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,25H2,9/24/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.123,C025.A591.4861,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,SSD (WDC WD5000LPSX-75A6WT0),10/30/2025 1:58
500,11F,Pod,POD_08,F,,Administrator,MLASHP00678,JHS91N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/28/2025,Dell Inc.,OptiPlex 3090,8.00 GB,1,8.00 GB,3200 MHz,DDR4,10.16.92.212,A4BB.6D97.5BC8,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (NVMe CL4-3D256-Q11 NV),10/30/2025 1:59
501,11F,Pod,POD_08,G,,a.bolda,MLASHP00588,9ZSSNJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.93,2088.109B.7C50,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (ST500LM034-2GH17A),10/30/2025 2:00
502,11F,Pod,POD_09,G,,epmax_admin,MLASHP00592,185JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.21,C025.A58A.63C9,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/2/2025 4:17
503,11F,Pod,POD_06,B,,a.bolda,MLASHP00663,B85JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/4/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.131,C025.A58A.6550,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/2/2025 4:19
504,11F,Pod,POD_10,F,,epmax_admin,MLASHP00575,13N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.141,C025.A5C7.9022,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/2/2025 4:21
505,11F,Pod,POD_06,C,,a.bolda,MLASHP00608,6RS3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/25/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.14,C025.A5C8.0697,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/2/2025 4:20
506,11F,Pod,POD_09,B,,epmax_admin,MLASHP00587,4NK2SF3,Intel(R) Core(TM) i5-10505 CPU @ 3.20GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 7090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.185,A4BB.6D80.6FAF,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/2/2025 4:22
507,11F,Pod,POD_06,D,,a.bolda,MLSHP00536,7MLY3N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/29/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.75,A4BB.6D97.9DC8,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/2/2025 4:23
508,11F,Pod,POD_09,F,,epmax_admin,MLASHP00595,9M4JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.77,C025.A58A.676E,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/2/2025 4:23
509,11F,Pod,POD_06,E,,a.bolda,MLASHP00648,D6J14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/29/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.47,A4BB.6D97.95F1,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (NVMe CL4-3D256-Q11 NV),11/2/2025 4:23
510,11F,Pod,POD_09,E,,epmax_admin,MLASHP00593,8CC0250FHC,Intel(R) Core(TM) i5-9600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,HP,HP EliteDesk 800 G5 Desktop Mini,16.00 GB,1,16.00 GB,2667 MHz,DDR4,10.16.92.135,BCE9.2F85.D5DB,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,SSD (WDC WD5000LPLX-66ZNTT1),11/2/2025 4:24
511,11F,Pod,POD_09,A,,epmax_admin,MLASHP00590,7S91ZR3,12th Gen Intel(R) Core(TM) i5-12500T,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3000,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.3,00BE.43F7.8243,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/2/2025 4:25
512,11F,Pod,POD_09,C,,epmax_admin,MLASHP00594,MXL44910YT,Intel(R) Core(TM) i5-4590T CPU @ 2.00GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Hewlett-Packard,HP EliteDesk 800 G1 DM,16.00 GB,2,8.00 GB > 8.00 GB,1600 MHz,DDR3,10.16.93.18,40A8.F05A.4030,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (Hitachi HTS725050A9A364),11/2/2025 4:26
513,11F,Pod,POD_09,D,,epmax_admin,MLASHP00591,D95JMJ3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/24/2025,Dell Inc.,OptiPlex 3080,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.93.62,C025.A588.F994,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,HDD (TOSHIBA MQ01ACF050),11/2/2025 4:26
514,11F,Pod,POD_10,E,,epmax_admin,MLASHP00576,93N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.130,C025.A5C7.907B,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/2/2025 4:27
515,11F,Pod,POD_10,B,,epmax_admin,MLASHP00580,H9TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.118,A4BB.6D97.481F,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/2/2025 4:29
516,11F,Pod,POD_10,A,,epmax_admin,MLASHP00581,CXSQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.92.145,A4BB.6D97.343A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (NVMe BC711 NVMe SK hy),11/2/2025 4:29
517,11F,Pod,POD_03,A,,a.bolda,MLASHP00680,49TQXM3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,10/29/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.211,A4BB.6D96.EB21,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (BC711 NVMe SK hynix 256GB),11/2/2025 4:29
518,11F,Pod,POD_10,D,,epmax_admin,MLASHP00577,80N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.92.169,C025.A5C9.A373,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/2/2025 4:30
519,11F,Pod,POD_10,C,,epmax_admin,MLASHP00578,46N3LP3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,Dell Inc.,OptiPlex 3090,16.00 GB,2,8.00 GB > 8.00 GB,3200 MHz,DDR4,10.16.94.86,C025.A5C7.9075,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (Micron 2450 NVMe 256GB),11/2/2025 4:31
520,11F,Pod,POD_10,G,,epmax_admin,MLASHP00582,8CC9325F52,Intel(R) Core(TM) i5-8600 CPU @ 3.10GHz,Microsoft Windows 11 Enterprise,24H2,9/23/2025,HP,HP EliteDesk 800 G4 DM 65W,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.167,F8B4.6AAC.9103,Not found,Not found,Not found,Not found,ACTIVE,Inventory,465.76 GB,SSD (WDC WD5000LPSX-75A6WT0),11/2/2025 4:32
521,11F,Pod,POD_06,F,,a.bolda,MLASHP00565,FSH14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/1/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.94.45,A4BB.6D97.417A,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/2/2025 6:00
522,11F,Pod,POD_06,G,,a.bolda,MLASHP00687,CCJ14N3,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz,Microsoft Windows 11 Enterprise,24H2,11/1/2025,Dell Inc.,OptiPlex 3090,16.00 GB,1,16.00 GB,3200 MHz,DDR4,10.16.95.38,A4BB.6D97.4288,Not found,Not found,Not found,Not found,ACTIVE,Inventory,238.47 GB,SSD (CL4-3D256-Q11 NVMe SSSTC 256GB),11/2/2025 6:00
